episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,1,396,396,False,0,11,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-02,1629102122,0.3258063793182373,3.5615766048431396,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,3.5615766048431396,0,11,05853_00000,[],[],29.919,1203.259,288.79,124.658,1.094,396,396,396,7.5,56.4,0.0,0.00048828125,5.0000000000000016e-05,0.03501395806670189,0.0003641518453756968,0.050675638087300794,-0.4020638,0.00026302022943861897,1.6025958087709216,0.010000000000000002
nan,nan,nan,nan,0,1,432,432,False,0,12,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-03,1629102123,0.32683706283569336,3.888413667678833,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,3.888413667678833,0,12,05853_00000,[],[],30.031,1198.775,289.116,124.517,1.057,432,432,432,,,0.0,0.000244140625,5.0000000000000016e-05,0.03229123159415192,-0.0011786366088522805,0.049492111522704364,-0.22241752,0.00011855692016475356,1.602226538128323,0.010000000000000002
nan,nan,nan,nan,0,1,468,468,False,0,13,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-03,1629102123,0.32628965377807617,4.214703321456909,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,4.214703321456909,0,13,05853_00000,[],[],30.05,1198.001,290.125,124.084,1.026,468,468,468,8.2,56.4,0.0,0.0001220703125,5.0000000000000016e-05,0.12389511383242077,-4.8771666155921086e-05,0.13998682532045575,0.1256787,0.0003638649365509789,1.6042975902557373,0.010000000000000002
nan,nan,nan,nan,0,1,504,504,False,0,14,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-03,1629102123,0.31632161140441895,4.531024932861328,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,4.531024932861328,0,14,05853_00000,[],[],30.118,1195.317,289.019,124.559,1.031,504,504,504,,,0.0,6.103515625e-05,5.0000000000000016e-05,0.36495198706785836,-0.0008656924797428979,0.38186880548795066,0.0074085714,3.3462647155681046e-05,1.6051132890913222,0.010000000000000002
nan,nan,nan,nan,0,1,540,540,False,0,15,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-04,1629102124,0.3403172492980957,4.871342182159424,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,4.871342182159424,0,15,05853_00000,[],[],30.341,1186.505,289.376,124.405,1.021,540,540,540,9.0,56.4,0.0,3.0517578125e-05,5.0000000000000016e-05,0.13354695778754022,0.0006229379110866122,0.14898529681894515,-0.011912632,9.44636680381213e-05,1.6061273230446709,0.010000000000000002
nan,nan,nan,nan,0,1,576,576,False,0,16,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-04,1629102124,0.3370630741119385,5.208405256271362,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,5.208405256271362,0,16,05853_00000,[],[],30.258,1189.769,290.91,123.75,1.017,576,576,576,,,0.0,1.52587890625e-05,5.0000000000000016e-05,0.13679951346582836,-0.0010269138548109266,0.15387400608095858,0.018846378,0.00017035967125775327,1.6047581036885579,0.010000000000000002
nan,nan,nan,nan,0,1,612,612,False,0,17,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-04,1629102124,0.34981608390808105,5.558221340179443,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,5.558221340179443,0,17,05853_00000,[],[],30.125,1195.011,294.442,122.265,1.044,612,612,612,7.1,56.4,0.0,7.62939453125e-06,5.0000000000000016e-05,0.11538945726222462,-0.002410077220863766,0.13382545585433642,-0.013775179,0.0007458466193759092,1.6025925053490533,0.010000000000000002
nan,nan,nan,nan,0,1,648,648,False,0,18,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-05,1629102125,0.36319971084594727,5.921421051025391,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,5.921421051025391,0,18,05853_00000,[],[],30.248,1190.174,298.866,120.455,1.045,648,648,648,,,0.0,3.814697265625e-06,5.0000000000000016e-05,0.1312256051434411,0.0009317844278282589,0.14631477147340774,-0.025901966,5.173439145033222e-05,1.6020959350797865,0.010000000000000002
nan,nan,nan,nan,0,1,684,684,False,0,19,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-05,1629102125,0.35180234909057617,6.273223400115967,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,6.273223400115967,0,19,05853_00000,[],[],30.112,1195.556,302.357,119.064,1.047,684,684,684,8.9,56.4,0.0,1.9073486328125e-06,5.0000000000000016e-05,0.0501485262480047,-0.0002653678258260091,0.06641945578157901,-0.014120509,0.00018020683692157035,1.6005563073688083,0.010000000000000002
nan,nan,nan,nan,0,1,720,720,False,0,20,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-05,1629102125,0.36480045318603516,6.638023853302002,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,6.638023853302002,0,20,05853_00000,[],[],30.152,1193.933,306.305,117.53,1.054,720,720,720,,,0.0,9.5367431640625e-07,5.0000000000000016e-05,0.21822162030471695,0.0012250444127453698,0.23299533244636322,-0.02680704,9.711267928406524e-05,1.5998752196629842,0.010000000000000002
