episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,1,396,396,False,0,11,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-21,1629102081,0.31451916694641113,3.569460153579712,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,3.569460153579712,0,11,ecc30_00000,[],[],29.755,1209.9,289.787,124.229,1.088,396,396,396,8.3,55.8,0.0,0.0009765625,5.0000000000000016e-05,0.026919053453538153,-0.003630984822909037,0.046505543791378536,-0.45552364,0.0014231958561989838,1.5956897391213312,0.010000000000000002
nan,nan,nan,nan,0,1,432,432,False,0,12,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-21,1629102081,0.3146364688873291,3.884096622467041,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,3.884096622467041,0,12,ecc30_00000,[],[],29.656,1213.906,289.089,124.529,1.042,432,432,432,,,0.0,0.00048828125,5.0000000000000016e-05,0.03200994311935372,0.0014795264850060144,0.04633238519438439,0.061026532,0.0007024643948876808,1.580231073167589,0.010000000000000002
nan,nan,nan,nan,0,1,468,468,False,0,13,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-22,1629102082,0.33937859535217285,4.223475217819214,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,4.223475217819214,0,13,ecc30_00000,[],[],29.657,1213.877,291.172,123.638,1.014,468,468,468,10.1,55.8,0.0,0.000244140625,5.0000000000000016e-05,0.14778202606572044,0.0017282685471905603,0.16189179718494415,-0.19613865,0.0015193633362149109,1.5838410351011487,0.010000000000000002
nan,nan,nan,nan,0,1,504,504,False,0,14,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-22,1629102082,0.32498931884765625,4.54846453666687,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,4.54846453666687,0,14,ecc30_00000,[],[],29.505,1220.114,291.528,123.487,1.03,504,504,504,,,0.0,0.0001220703125,5.0000000000000016e-05,0.02724400758743286,-0.004886983790331417,0.04813317582011223,-0.3702145,0.0054427863131096725,1.6002848148345947,0.010000000000000002
nan,nan,nan,nan,0,1,540,540,False,0,15,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-22,1629102082,0.33404016494750977,4.88250470161438,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,4.88250470161438,0,15,ecc30_00000,[],[],29.501,1220.283,293.291,122.745,1.032,540,540,540,8.9,55.9,0.0,0.0001220703125,5.0000000000000016e-05,0.10261143876446618,0.0024580510126219856,0.11618773051434093,-0.15503174,0.0003874683215233333,1.6034379482269288,0.010000000000000002
nan,nan,nan,nan,0,1,576,576,False,0,16,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-23,1629102083,0.34113049507141113,5.223635196685791,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,5.223635196685791,0,16,ecc30_00000,[],[],29.489,1220.811,294.498,122.242,1.032,576,576,576,,,0.0,6.103515625e-05,5.0000000000000016e-05,-0.011617892483870188,6.787172622150845e-05,0.004349388945330348,-0.23490639,7.767361208992599e-05,1.603514477941725,0.010000000000000002
nan,nan,nan,nan,0,1,612,612,False,0,17,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-23,1629102083,0.3420727252960205,5.5657079219818115,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,5.5657079219818115,0,17,ecc30_00000,[],[],29.475,1221.392,295.382,121.876,1.034,612,612,612,8.7,55.9,0.0,3.0517578125e-05,5.0000000000000016e-05,0.02650039307773113,-0.004778776110874282,0.04713169132980208,-0.15501355,0.006810145072036752,1.5852732102076212,0.010000000000000002
nan,nan,nan,nan,0,1,648,648,False,0,18,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-23,1629102083,0.35660362243652344,5.922311544418335,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,5.922311544418335,0,18,ecc30_00000,[],[],29.627,1215.102,298.48,120.611,1.042,648,648,648,,,0.0,3.0517578125e-05,5.0000000000000016e-05,0.09722987247837914,-0.0007817448013358646,0.11375897717144755,0.012155768,0.00030628947505972643,1.5747361421585082,0.010000000000000002
nan,nan,nan,nan,0,1,684,684,False,0,19,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-24,1629102084,0.362537145614624,6.284848690032959,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,6.284848690032959,0,19,ecc30_00000,[],[],29.6,1216.223,303.033,118.799,1.04,684,684,684,10.0,55.9,0.0,1.52587890625e-05,5.0000000000000016e-05,-0.013310508512788349,-0.0009955031590329277,0.0036055518650553293,-0.115608595,0.0012603453429553232,1.592056491639879,0.010000000000000002
nan,nan,nan,nan,0,1,720,720,False,0,20,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-24,1629102084,0.3497037887573242,6.634552478790283,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,6.634552478790283,0,20,ecc30_00000,[],[],29.549,1218.298,304.766,118.124,1.032,720,720,720,,,0.0,7.62939453125e-06,5.0000000000000016e-05,0.0306250201124284,0.0003440607753064897,0.04622646192502644,-0.057647057,0.00034924874880874296,1.5945503844155207,0.010000000000000002
nan,nan,nan,nan,0,1,756,756,False,0,21,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-24,1629102084,0.3589951992034912,6.993547677993774,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,6.993547677993774,0,21,ecc30_00000,[],[],29.598,1216.314,309.179,116.437,1.037,756,756,756,9.2,55.9,0.0,3.814697265625e-06,5.0000000000000016e-05,-0.014042219561007287,-6.526042189862993e-05,0.001978618365117452,-0.117883086,0.00028060036809007566,1.5955567757288616,0.010000000000000002
nan,nan,nan,nan,0,1,792,792,False,0,22,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-25,1629102085,0.3580918312072754,7.35163950920105,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,7.35163950920105,0,22,ecc30_00000,[],[],29.86,1205.616,313.248,114.925,1.042,792,792,792,,,0.0,1.9073486328125e-06,5.0000000000000016e-05,-0.015196813311841752,-0.00025115592612160576,0.0010192024618542442,0.019607417,0.00013174129045875955,1.59648753007253,0.010000000000000002
