episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,perf/cpu_util_percent,perf/ram_util_percent,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_perf/mean_inference_ms,evaluation/sampler_perf/mean_action_processing_ms,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_env_render_ms,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,2,528,528,False,0,11,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-03-27,1629101007,8.45904803276062,93.0782151222229,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,93.0782151222229,0,11,36b89_00000,[],[],23.488,2043.637,393.523,121.975,1.131,528,528,528,660.0000000000076,303.99999999999915,494.8999999999981,461.1,10,9.416666666666666,60.849999999999994,"[303.99999999999915, 660.0000000000076, 656.9999999999987, 603.999999999999, 541.9999999999977, 498.9999999999921, 454.99999999999574, 438.9999999999967, 477.99999999999403, 310.99999999999994]","[449, 473, 460, 467, 435, 451, 475, 455, 469, 477]",0.17645405724916324,0.9729243084298856,0.038299136493811795,0.5530201802115655,0.0,0.0,0.00048828125,5.0000000000000016e-05,0.32667892339328924,-0.00018760661284128826,0.3429016926015417,-0.04824864,0.00031817676422146355,1.603531950712204,0.010000000000000002
nan,nan,nan,nan,0,2,576,576,False,0,12,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-03-36,1629101016,8.676024436950684,101.75423955917358,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,101.75423955917358,0,12,36b89_00000,[],[],22.913,2094.888,396.451,121.074,1.109,576,576,576,650.0000000000048,129.99999999999932,494.3999999999989,463.6,10,10.215384615384616,61.00000000000001,"[504.9999999999941, 553.0, 129.99999999999932, 621.0000000000022, 590.0000000000026, 439.9999999999954, 340.9999999999982, 528.9999999999914, 650.0000000000048, 585.0000000000015]","[481, 443, 448, 448, 467, 468, 446, 486, 481, 468]",0.17652283973922772,0.9742141745484597,0.03832761407613884,0.5532845429321445,0.0,0.0,0.000244140625,5.0000000000000016e-05,0.31355593403180443,0.003348870264987151,0.3262274296333392,-0.08194462,0.0011265498286924692,1.602063884337743,0.010000000000000002
nan,nan,nan,nan,0,2,624,624,False,0,13,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-03-45,1629101025,8.988225221633911,110.7424647808075,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,110.7424647808075,0,13,36b89_00000,[],[],22.902,2095.875,401.615,119.518,1.108,624,624,624,607.9999999999966,390.99999999999886,518.1999999999969,472.4,10,12.661538461538463,61.36923076923078,"[607.9999999999966, 480.9999999999965, 569.9999999999974, 439.9999999999953, 576.9999999999905, 576.0000000000017, 454.99999999999477, 571.0000000000013, 390.99999999999886, 512.9999999999952]","[474, 471, 473, 482, 471, 463, 486, 452, 462, 490]",0.1770994678171129,0.9764783024751968,0.03839708977232392,0.5539241684981573,0.0,0.0,0.0001220703125,5.0000000000000016e-05,0.24829860193034012,0.0013423711682359377,0.2629550609116753,0.2256533,0.0006337871209918096,1.5998903512954712,0.010000000000000002
nan,nan,nan,nan,0,2,672,672,False,0,14,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-03-54,1629101034,9.059692621231079,119.80215740203857,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,119.80215740203857,0,14,36b89_00000,[],[],22.287,2153.694,410.893,116.819,1.115,672,672,672,684.0000000000031,369.99999999999875,520.7999999999987,460.8,10,12.130769230769232,61.407692307692315,"[684.0000000000031, 600.9999999999992, 375.9999999999957, 605.9999999999975, 375.9999999999976, 369.99999999999875, 602.0000000000036, 550.9999999999952, 564.0000000000016, 477.9999999999945]","[480, 453, 459, 444, 462, 464, 458, 438, 473, 477]",0.17802652511010736,0.9805096911574503,0.03852973896592511,0.5555288037206731,0.0,0.0,6.103515625e-05,5.0000000000000016e-05,0.10605307010312875,-0.001229078508913517,0.12329305776705345,0.49215385,0.0004955764710681857,1.6010930299758912,0.010000000000000002
nan,nan,nan,nan,0,2,720,720,False,0,15,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-04-03,1629101043,8.925671577453613,128.7278289794922,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,128.7278289794922,0,15,36b89_00000,[],[],22.298,2152.639,419.704,114.366,1.108,720,720,720,650.0000000000047,256.0000000000014,482.099999999998,465.4,10,12.024999999999999,61.699999999999996,"[256.0000000000014, 356.9999999999973, 446.9999999999946, 650.0000000000047, 512.9999999999897, 592.0000000000035, 313.99999999999943, 635.9999999999931, 615.9999999999998, 439.9999999999961]","[470, 448, 470, 490, 437, 465, 469, 445, 468, 492]",0.17820096463898277,0.9824353341739933,0.038595244934818244,0.5562718853102127,0.0,0.0,3.0517578125e-05,5.0000000000000016e-05,0.1973120850821336,-0.004056231677532196,0.21743745543062687,0.40905246,0.0009970703389444206,1.6069169123967488,0.010000000000000002
nan,nan,nan,nan,0,2,768,768,False,0,16,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-04-11,1629101051,8.605681419372559,137.33351039886475,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,137.33351039886475,0,16,36b89_00000,[],[],22.317,2150.783,426.537,112.534,1.09,768,768,768,662.0000000000049,359.9999999999977,520.6999999999978,462.7,10,9.476923076923075,61.73076923076923,"[504.9999999999921, 570.9999999999952, 548.000000000001, 662.0000000000049, 359.9999999999977, 512.999999999993, 433.999999999996, 537.9999999999972, 425.9999999999962, 650.0000000000042]","[513, 469, 458, 473, 469, 439, 446, 451, 441, 468]",0.17831623963185156,0.9816571354044878,0.03856917984914536,0.5559548686017564,0.0,0.0,1.52587890625e-05,5.0000000000000016e-05,0.19528810245295367,0.000585176299015681,0.21079111530755956,0.2261338,2.3723387912655268e-05,1.608818737665812,0.010000000000000002
nan,nan,nan,nan,0,2,816,816,False,0,17,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-04-20,1629101060,8.630497455596924,145.96400785446167,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,145.96400785446167,0,17,36b89_00000,[],[],22.298,2152.627,430.647,111.46,1.086,816,816,816,703.000000000005,350.9999999999987,544.9999999999993,467.1,10,8.7,61.73333333333332,"[543.9999999999994, 658.0000000000049, 703.000000000005, 556.9999999999968, 351.9999999999977, 652.000000000003, 539.9999999999935, 482.9999999999954, 609.9999999999986, 350.9999999999987]","[456, 476, 498, 456, 446, 474, 475, 477, 451, 462]",0.17818643541338738,0.9808078974406964,0.0385396868065881,0.5556048280110798,0.0,0.0,7.62939453125e-06,5.0000000000000016e-05,0.1296459994589289,-0.00032844707990686096,0.14605963863432408,0.28250962,6.0640776362186347e-05,1.6085194945335388,0.010000000000000002
nan,nan,nan,nan,0,2,864,864,False,0,18,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-04-28,1629101068,8.515369415283203,154.47937726974487,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,154.47937726974487,0,18,36b89_00000,[],[],22.316,2150.916,436.345,110.005,1.107,864,864,864,574.9999999999917,362.99999999999613,465.299999999996,463.1,10,8.7,61.73333333333334,"[441.9999999999978, 367.99999999999727, 465.99999999999534, 574.9999999999917, 389.9999999999969, 431.9999999999963, 362.99999999999613, 567.9999999999987, 479.9999999999942, 568.9999999999958]","[460, 459, 484, 442, 463, 469, 450, 473, 466, 465]",0.1779773713998718,0.9795546078738026,0.038515484007353454,0.5551776899790191,0.0,0.0,3.814697265625e-06,5.0000000000000016e-05,0.13122591447706025,0.00010007806122303009,0.14719439651817084,0.45368183,0.0004006856802372264,1.6068561176458995,0.010000000000000002
nan,nan,nan,nan,0,2,912,912,False,0,19,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-04-37,1629101077,8.61740255355835,163.09677982330322,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,163.09677982330322,0,19,36b89_00000,[],[],22.213,2160.882,441.603,108.695,1.107,912,912,912,607.0000000000041,313.99999999999915,503.4999999999974,461.3,10,9.483333333333333,61.60833333333334,"[448.9999999999973, 484.9999999999934, 530.9999999999925, 581.0000000000025, 313.99999999999915, 478.99999999999505, 493.99999999999727, 555.9999999999974, 607.0000000000041, 538.9999999999955]","[461, 467, 466, 468, 435, 452, 447, 478, 464, 475]",0.1779318199087103,0.9796924637267281,0.03851612126544739,0.5551300269163308,0.0,0.0,1.9073486328125e-06,5.0000000000000016e-05,0.20024582035839558,0.000285916884119312,0.21602622997015714,0.4495144,8.69911861930935e-05,1.6066324412822723,0.010000000000000002
nan,nan,nan,nan,0,2,960,960,False,0,20,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-04-46,1629101086,8.571893692016602,171.66867351531982,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,171.66867351531982,0,20,36b89_00000,[],[],22.208,2161.395,446.177,107.581,1.107,960,960,960,654.000000000003,286.9999999999997,518.699999999999,459.5,10,9.169230769230769,61.60769230769232,"[591.0000000000049, 481.99999999999477, 568.000000000001, 563.0000000000002, 432.9999999999956, 286.9999999999997, 533.9999999999926, 603.0000000000039, 654.000000000003, 471.99999999999477]","[458, 476, 441, 473, 451, 458, 433, 468, 487, 450]",0.17786459286942075,0.9795576862988996,0.03851486194790287,0.5551304775320574,0.0,0.0,9.5367431640625e-07,5.0000000000000016e-05,0.1685002059986194,0.0006276970108350118,0.1839421333745122,0.37872142,7.450651662566088e-05,1.60696253379186,0.010000000000000002
nan,nan,nan,nan,0,2,1008,1008,False,0,21,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-04-55,1629101095,8.845353364944458,180.51402688026428,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,180.51402688026428,0,21,36b89_00000,[],[],22.173,2164.763,453.893,105.752,1.098,1008,1008,1008,644.0000000000051,428.9999999999964,527.4999999999968,459.9,10,10.424999999999999,61.5,"[518.9999999999987, 538.9999999999908, 624.9999999999966, 433.999999999996, 428.9999999999964, 586.9999999999973, 572.999999999995, 644.0000000000051, 471.9999999999973, 452.9999999999947]","[468, 475, 447, 460, 429, 485, 448, 462, 449, 476]",0.17801990667992068,0.9807811643065761,0.03856279751593604,0.5558026035150114,0.0,0.0,4.76837158203125e-07,5.0000000000000016e-05,0.11699646702036262,0.0003948335846265157,0.13268129878366988,0.3312046,0.0003968004330583123,1.6079663435618083,0.010000000000000002
nan,nan,nan,nan,0,2,1056,1056,False,0,22,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-05-03,1629101103,8.82998538017273,189.344012260437,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,189.344012260437,0,22,36b89_00000,[],[],22.312,2151.352,458.05,104.792,1.098,1056,1056,1056,679.0000000000044,382.9999999999981,533.099999999998,470.7,10,10.792307692307693,61.53846153846154,"[577.0000000000005, 679.0000000000044, 467.99999999999716, 469.9999999999963, 473.9999999999951, 676.0000000000022, 616.9999999999981, 382.9999999999981, 513.9999999999937, 472.9999999999943]","[453, 470, 461, 484, 476, 461, 453, 489, 487, 473]",0.17807121622145017,0.9809210259564664,0.03856342410722487,0.5557949954699695,0.0,0.0,2.384185791015625e-07,5.0000000000000016e-05,0.09600254381075501,-0.0005821165628731251,0.11266597363476952,0.49449965,0.00016850949261026926,1.608131609360377,0.010000000000000002
nan,nan,nan,nan,0,2,1104,1104,False,0,23,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-05-12,1629101112,8.756300687789917,198.10031294822693,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,198.10031294822693,0,23,36b89_00000,[],[],22.916,2094.629,459.636,104.43,1.095,1104,1104,1104,644.0000000000002,450.99999999999534,560.8999999999972,468.2,10,9.0,61.591666666666676,"[603.0000000000018, 479.99999999999477, 515.9999999999934, 644.0000000000002, 483.99999999999454, 642.9999999999941, 617.9999999999984, 628.0000000000043, 541.9999999999953, 450.99999999999534]","[449, 476, 479, 477, 468, 464, 462, 480, 456, 471]",0.17797599417342141,0.980782096059521,0.0385721559386385,0.5558532585015834,0.0,0.0,1.1920928955078125e-07,5.0000000000000016e-05,0.11184918408592542,-0.0006431210475663344,0.12856554153064886,0.06888434,7.699795326819489e-05,1.6073236147562662,0.010000000000000002
nan,nan,nan,nan,0,2,1152,1152,False,0,24,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-05-21,1629101121,8.643275737762451,206.74358868598938,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,206.74358868598938,0,24,36b89_00000,[],[],22.855,2100.219,458.266,104.743,1.086,1152,1152,1152,673.0000000000026,324.99999999999886,567.8999999999991,463.5,10,8.823076923076924,61.61538461538463,"[618.0000000000031, 621.9999999999974, 673.0000000000026, 482.99999999999375, 655.9999999999993, 517.9999999999976, 662.0000000000063, 324.99999999999886, 561.000000000001, 560.9999999999914]","[476, 459, 497, 452, 458, 447, 503, 436, 465, 442]",0.17795471369298685,0.9804759871630703,0.03856369059410696,0.5557392050361826,0.0,0.0,5.960464477539063e-08,5.0000000000000016e-05,0.06344129480421543,7.701609283685684e-05,0.07942756422174474,0.40708527,7.418421610433749e-05,1.60632869998614,0.010000000000000002
nan,nan,nan,nan,0,2,1200,1200,False,0,25,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-05-30,1629101130,8.727575302124023,215.4711639881134,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,215.4711639881134,0,25,36b89_00000,[],[],23.115,2076.588,455.948,105.275,1.099,1200,1200,1200,673.9999999999982,261.0000000000025,487.89999999999816,462.5,10,10.049999999999999,61.70000000000002,"[574.0000000000007, 274.00000000000034, 438.9999999999944, 348.9999999999996, 517.9999999999948, 609.999999999995, 515.9999999999965, 261.0000000000025, 673.9999999999982, 664.0000000000005]","[461, 448, 451, 446, 475, 449, 490, 446, 481, 478]",0.1779854142117459,0.9810517862058233,0.03856907280569362,0.5557819330444593,0.0,0.0,2.9802322387695312e-08,5.0000000000000016e-05,0.02705407948233187,-4.9872323870658875e-05,0.0431681556510739,0.7135047,3.476739268914268e-05,1.60642076532046,0.010000000000000002
nan,nan,nan,nan,0,2,1248,1248,False,0,26,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-05-38,1629101138,8.523422956466675,223.99458694458008,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,223.99458694458008,0,26,36b89_00000,[],[],22.999,2087.077,455.674,105.339,1.102,1248,1248,1248,637.9999999999994,306.0000000000007,534.7999999999985,459.6,10,9.616666666666667,61.691666666666684,"[352.00000000000034, 609.0000000000031, 306.0000000000007, 589.9999999999975, 637.9999999999994, 591.9999999999935, 622.0, 577.999999999997, 602.0000000000002, 458.99999999999244]","[457, 482, 449, 437, 452, 427, 481, 443, 488, 480]",0.17787468751683647,0.9806156814333382,0.038556378758881724,0.5556195036482514,0.0,0.0,1.4901161193847656e-08,5.0000000000000016e-05,0.1558451833203435,-0.00014022116859753927,0.17205088653912146,-0.19761105,3.177570677621588e-05,1.606547898054123,0.010000000000000002
nan,nan,nan,nan,0,2,1296,1296,False,0,27,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-05-47,1629101147,8.52277159690857,232.51735854148865,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,232.51735854148865,0,27,36b89_00000,[],[],22.98,2088.76,457.065,105.018,1.101,1296,1296,1296,635.0000000000047,384.9999999999971,534.1999999999978,462.4,10,8.569230769230769,61.70000000000002,"[487.99999999999363, 593.0000000000027, 604.9999999999999, 584.0000000000035, 589.9999999999927, 445.9999999999928, 537.9999999999955, 384.9999999999971, 635.0000000000047, 477.99999999999494]","[460, 479, 463, 457, 465, 466, 457, 456, 470, 451]",0.17776011084847326,0.9799446369413379,0.03853467053496916,0.5553484703639197,0.0,0.0,7.450580596923828e-09,5.0000000000000016e-05,0.12105210870504379,0.00037175680821140605,0.13674263014302898,0.10180947,0.00010985354230493478,1.6062286416689555,0.010000000000000002
